Food_ID,Food name and Description,Alternate/Common name(s),Water (g),"Energy, calculated (kcal)",Protein (g),Total Fat (g),"Carbohydrate, total (g)","Ash, total (g)",Image Link,Category
M003,"Candy bar, pili nut",Matamis na pili/Mazapan de pili,2.3,537.0,5.7,30.1,60.7,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa53.jpg,DESSERTS
M004,"Candy, custard",Yema,4.3,381.0,4.1,1.6,87.6,2.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M004web.jpg,DESSERTS
M005,"Candy, hard",,1.9,401.0,0.1,1.8,96.0,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M0051.png,DESSERTS
M006,"Candy, milk choc",,1.4,518.0,9.8,26.4,60.2,2.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M006v2.png,DESSERTS
M007,"Candy, pili nut",,1.3,639.0,7.5,52.7,33.6,4.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa54.jpg,DESSERTS
M008,"Candy, pulled",Tira-tira,3.4,386.0,0.6,0.2,95.4,0.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M008.png,DESSERTS
M009,"Candy, toffee",,7.9,367.0,2.2,0.3,88.8,0.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa55.jpg,DESSERTS
M010,"Carageenan gel, assorted fruit-flvr","Gulaman, may lasang prutas",71.0,121.0,0.0,1.2,27.5,0.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M010.png,DESSERTS
M011,Caramelo,,0.4,398.0,0.0,0.0,99.5,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M0111.png,DESSERTS
M012,Champoy,,1.4,390.0,0.3,0.8,95.5,2.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M012web.jpg,DESSERTS
M013,"Chocolate, tablea",,0.9,481.0,4.3,18.2,75.1,1.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M013web.jpg,DESSERTS
M014,Coco jam,Matamis na bao,7.6,377.0,1.0,1.8,89.2,0.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M014.png,DESSERTS
M015,"Coconut meat, grated, sweetn",Bukayo,1.6,399.0,2.2,2.1,92.8,1.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M015web.jpg,DESSERTS
M016,Creme custard,Leche flan,47.4,228.0,5.9,4.3,41.4,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M016web.jpg,DESSERTS
M017,"Fudge, durian","Pastilyas, durian",7.4,358.0,13.5,0.2,75.5,3.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M017web.jpg,DESSERTS
M018,"Fudge, jackfruit","Pastilyas, langka",8.9,358.0,8.9,0.3,79.9,2.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M0181.png,DESSERTS
M019,"Fudge, milk","Pastilyas, gatas",7.4,370.0,9.9,1.4,79.5,1.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M019web.jpg,DESSERTS
M020,"Fudge, yam","Pastilyas, ube",12.6,349.0,8.0,1.5,75.9,2.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M020web.jpg,DESSERTS
M021,Honey,Pulot-pukyutan,35.6,258.0,0.1,0.1,64.1,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M021web.jpg,DESSERTS
M022,Ice candy,,83.3,66.0,0.0,0.0,16.5,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M022.png,DESSERTS
M023,Ice drop,,79.5,82.0,0.6,0.2,19.5,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa56.jpg,DESSERTS
M024,"Jam, jackfruit & pineapple, cnd",,50.2,198.0,0.7,0.1,48.6,0.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa57.jpg,DESSERTS
M025,"Jam, mango, cnd",,27.8,287.0,0.9,0.2,70.5,0.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M025web.jpg,DESSERTS
M026,"Jam, pineapple",,26.7,298.0,0.2,1.1,71.7,0.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M026web.jpg,DESSERTS
M027,"Jam, yam","Halaya, ubi",24.4,296.0,7.1,0.4,66.1,2.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M027web.jpg,DESSERTS
M028,"Jelly, guava",,14.5,345.0,0.0,0.8,84.5,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M028web.jpg,DESSERTS
M030,"Jelly, pineapple",,23.2,310.0,0.1,0.7,75.9,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa58.jpg,DESSERTS
M031,"Jelly, strawberry",,37.4,255.0,0.1,1.0,61.4,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M031.png,DESSERTS
M032,Masareal,Mazareal,4.7,484.0,13.9,21.2,59.4,0.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa59.jpg,DESSERTS
M033,Marshmallow,,20.8,317.0,3.0,0.3,75.6,0.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M033web.jpg,DESSERTS
M034,"Milk choc bar, orange crunch",,0.9,535.0,2.7,28.7,66.5,1.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa60.jpg,DESSERTS
M035,"Nata de coco, sweetn",,63.7,146.0,0.0,0.2,36.1,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M035web.jpg,DESSERTS
M036,"Nata de piña, sweetn",,55.1,181.0,0.1,0.2,44.6,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M0361.png,DESSERTS
M037,Peanut brittle,,5.3,493.0,15.0,24.2,53.9,1.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M037web.jpg,DESSERTS
M038,Peanut brittle w/ sesame seed,,2.6,522.0,14.0,27.6,54.4,1.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M038.png,DESSERTS
M039,"Peanut, milk choc-coated","Mani, binalot sa tsokolate gatas",2.8,506.0,13.8,25.2,56.0,2.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M0391.png,DESSERTS
M040,Polvoron,,2.7,469.0,6.8,16.4,73.6,0.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M040web.jpg,DESSERTS
M041,"Popsicle, choc flvr",,79.6,83.0,0.8,0.5,18.8,0.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa61.jpg,DESSERTS
M042,"Sugar, brown","Asukal, pula",0.7,398.0,0.1,0.3,98.7,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M042web.jpg,DESSERTS
M043,"Sugar, crude, pakaskas",Pakaskas,10.6,346.0,2.2,0.2,83.9,3.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa62.jpg,DESSERTS
M044,"Sugar, crude, panocha",Panocha,5.9,376.0,0.2,0.4,92.8,0.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M0441.png,DESSERTS
M045,"Sugar, pwdr","Asukal, pulbos/Confectioner's sugar",0.0,400.0,0.0,0.0,100.0,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M045.png,DESSERTS
M046,"Sugar, white, refined","Asukal, puti, refinado",0.1,400.0,0.0,0.0,99.9,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M0461.png,DESSERTS
M047,Syrup,Arnibal,22.6,308.0,0.0,0.1,76.8,0.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/ifct.jpg,DESSERTS
M048,"Syrup, molasses, cane",Pulot,29.6,260.0,1.8,0.4,62.4,5.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M048.png,DESSERTS
M049,"Tamarind, candied","Sampalok, candied",16.7,335.0,0.4,0.7,81.7,0.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M049web.jpg,DESSERTS
M050,"Wax gourd, candied","Kundol, candied",18.3,327.0,0.2,0.1,81.2,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M050web.jpg,DESSERTS
M051,"Sugar, coconut sap",Coco sugar,1.7,385.0,1.2,0.1,94.8,2.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M051_copy1.png,DESSERTS
M052,"Syrup, coconut sap",Coco syrup,18.1,321.0,1.0,0.1,79.1,1.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/M052_copy1.png,DESSERTS
N001,"Bilimbi, dried","Kamyas, tuyo",7.7,401.0,11.4,9.0,68.5,3.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N001web.jpg,CONDIMENTS
N002,"Bouillon cube, beef",Beef cube,2.7,284.0,10.4,21.2,13.0,52.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N002web.jpg,CONDIMENTS
N003,"Bouillon cube, chicken",Chicken cube,4.1,306.0,15.3,22.3,11.0,47.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N003web.jpg,CONDIMENTS
N004,"Catsup, banana",,42.1,221.0,0.7,0.2,54.0,3.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N004web.jpg,CONDIMENTS
N005,"Catsup, tomato",,65.0,131.0,1.6,0.6,29.9,3.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N005web.jpg,CONDIMENTS
N006,"Clam paste, ginamos","Bagoong tulya, ginamos",69.0,69.0,7.5,0.4,8.9,14.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa63.jpg,CONDIMENTS
N007,"Fish paste, anchovy",Bagoong dilis,47.2,133.0,10.0,2.5,17.5,22.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa64.jpg,CONDIMENTS
N008,"Fish paste, balatohan",Bagoong balatohan,30.8,162.0,8.1,3.2,25.1,32.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa65.jpg,CONDIMENTS
N009,"Fish paste, ginamos","Bagoong isda, ginamos",55.4,110.0,23.4,1.8,0.0,19.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa66.jpg,CONDIMENTS
N010,"Fish paste, siganid fry",Bagoong padas,65.9,54.0,9.6,1.7,0.0,22.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa67.jpg,CONDIMENTS
N011,Fish sauce,Patis,66.3,49.0,10.6,0.3,0.9,21.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N011web.jpg,CONDIMENTS
N013,Lechon sauce,Litson sarsa,68.7,118.0,1.2,0.3,27.6,2.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N013web.jpg,CONDIMENTS
N014,Lemon grass lvs,Tanglad dahon,72.2,111.0,1.4,1.4,23.1,1.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N014online.jpg,CONDIMENTS
N015,"Lemon grass lvs, boiled","Tanglad dahon, nilaga",85.8,57.0,0.3,0.3,13.2,0.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N015web.jpg,CONDIMENTS
N016,"Banana, flowers, dried","Saging bulaklak, tuyo",14.9,329.0,9.6,1.3,69.6,4.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N016.png,CONDIMENTS
N017,Oyster paste,Bagoong talaba/Sise,73.5,54.0,3.7,1.8,5.8,15.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa68.jpg,CONDIMENTS
N018,"Safflower, flowers, dried","Kasubha bulaklak, tuyo",13.8,340.0,16.2,4.3,59.0,6.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N018v2.png,CONDIMENTS
N019,"Salt, coarse","Asin, magaspang",14.0,0.0,0.0,0.0,0.0,85.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N0191.png,CONDIMENTS
N020,Shrimp paste,Bagoong hipon,66.4,68.0,12.5,1.9,0.1,19.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa69.jpg,CONDIMENTS
N021,"Shrimp paste, alamang","Bagoong hipon, alamang",66.4,61.0,12.4,1.0,0.6,19.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaaa34.jpg,CONDIMENTS
N022,"Shrimp paste, bastos","Bagoong hipon, bastos",64.1,57.0,12.0,0.8,0.4,22.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa70.jpg,CONDIMENTS
N023,Soy sauce,Toyo,64.9,75.0,3.5,0.1,15.0,16.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N023web.jpg,CONDIMENTS
N024,Tomato paste,,70.0,112.0,4.3,0.1,23.4,2.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N024web.jpg,CONDIMENTS
N025,Tomato sauce,,87.9,45.0,0.9,0.2,10.0,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N025web.jpg,CONDIMENTS
N027,"Vinegar, coconut","Suka, niyog",98.2,7.0,0.0,0.1,1.4,0.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N027.png,CONDIMENTS
N028,"Vinegar, palm","Suka, sasa",97.0,11.0,0.2,0.0,2.6,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N028.png,CONDIMENTS
N029,"Vinegar, pineapple","Suka, pinya",98.3,7.0,0.1,0.1,1.3,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa71.jpg,CONDIMENTS
N030,Worcestershire sauce,,85.8,31.0,0.7,0.3,6.3,6.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N030web.jpg,CONDIMENTS
N031,"Shrimp paste, sauteed","Bagoong alamang, ginisa",32.6,401.0,10.2,32.1,17.7,7.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/N0311.png,CONDIMENTS
P001,"Beer, lager type",Serbesa,96.0,16.0,0.3,0.0,3.6,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/P001web.jpg,ALCOHOLIC BEVERAGES
P002,"Palm sap, fermented",Tuba,91.3,35.0,0.2,0.3,7.9,0.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa72.jpg,ALCOHOLIC BEVERAGES
P003,Rum,,99.8,1.0,0.0,0.0,0.2,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/P0031.png,ALCOHOLIC BEVERAGES
P004,"Sugarcane, fermented",Basi,94.6,21.0,0.0,0.1,5.0,0.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/P004web.jpg,ALCOHOLIC BEVERAGES
P005,"Wine, Chinese","Alak, Tsina",92.6,30.0,0.0,0.0,7.4,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/P005.png,ALCOHOLIC BEVERAGES
Q001,"Ceylon moss/Agar-agar, in light syrup",Gulaman palamig,89.2,56.0,0.0,2.5,8.3,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q001web.jpg,BEVERAGES
Q002,"Choc-flvr drink, prep",,80.1,80.0,1.5,0.3,17.7,0.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q002web.jpg,BEVERAGES
Q003,"Choc-flvr drink, pwdr",,1.2,394.0,5.7,3.6,84.8,4.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q003web.jpg,BEVERAGES
Q004,"Choc-flvr drink, UHT",,82.5,78.0,3.0,2.1,11.8,0.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q004web.jpg,BEVERAGES
Q005,"Choc-flvr energy drnk, granules, fortified",,2.8,406.0,11.0,6.6,75.7,3.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa73.jpg,BEVERAGES
Q006,"Choc-flvr energy drnk, pwdr, fortified",,1.9,432.0,13.8,11.6,68.0,4.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q006web.jpg,BEVERAGES
Q007,"Choc-flvr food milk, pwdr",,2.2,398.0,21.7,5.0,66.7,4.5,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q007web.jpg,BEVERAGES
Q008,"Cocoa, pwdr, imported","Kakaw, pulbos, imported",3.1,474.0,20.0,21.1,51.0,4.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q008web.jpg,BEVERAGES
Q009,"Cocoa, pwdr, local","Kakaw, pulbos, lokal",2.7,465.0,21.7,19.8,49.9,5.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q009web.jpg,BEVERAGES
Q010,Coconut water,"Niyog, tubig",94.4,22.0,0.0,0.2,5.1,0.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q010online.jpg,BEVERAGES
Q011,"Coffee, creamer & sugar (3 in 1)",,1.3,392.0,3.6,0.8,92.5,1.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q011web.jpg,BEVERAGES
Q012,"Coffee, inst, 100% pure",,3.3,329.0,21.6,0.1,60.3,14.7,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q012web.jpg,BEVERAGES
Q013,"Coffee, roasted",,2.2,406.0,15.2,7.1,70.4,5.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q0131.png,BEVERAGES
Q013,"Coffee, roasted",,88.4,47.0,0.1,0.2,11.2,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa76.jpg,BEVERAGES
Q013,"Coffee, roasted",,2.2,406.0,15.2,7.1,70.4,5.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q0131.png,BEVERAGES
Q014,"Coffee, soybean, w/ seed coat",,5.7,442.0,39.0,17.1,32.9,5.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa74.jpg,BEVERAGES
Q014,"Coffee, soybean, w/ seed coat",,88.8,45.0,0.2,0.1,10.8,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q025_copy1.png,BEVERAGES
Q014,"Coffee, soybean, w/ seed coat",,5.7,442.0,39.0,17.1,32.9,5.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa74.jpg,BEVERAGES
Q015,"Coffee, soybean, w/o seed coat",,0.1,492.0,39.5,23.0,31.8,5.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa75.jpg,BEVERAGES
Q015,"Coffee, soybean, w/o seed coat",,88.8,46.0,0.1,0.3,10.7,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q026web.jpg,BEVERAGES
Q015,"Coffee, soybean, w/o seed coat",,0.1,492.0,39.5,23.0,31.8,5.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa75.jpg,BEVERAGES
Q016,"Fruit jce drnk conc, calamansi",,40.8,239.0,0.2,0.6,58.3,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q0161.png,BEVERAGES
Q016,"Fruit jce drnk conc, calamansi",,82.5,75.0,0.1,1.0,16.3,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa77.jpg,BEVERAGES
Q016,"Fruit jce drnk conc, calamansi",,40.8,239.0,0.2,0.6,58.3,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q0161.png,BEVERAGES
Q017,"Fruit jce drnk conc, grape",,36.0,257.0,0.2,0.4,63.2,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q017.png,BEVERAGES
Q017,"Fruit jce drnk conc, grape",,85.8,57.0,0.2,0.2,13.7,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q028web.jpg,BEVERAGES
Q017,"Fruit jce drnk conc, grape",,36.0,257.0,0.2,0.4,63.2,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q017.png,BEVERAGES
Q018,"Fruit jce drnk conc, grapefruit",,44.0,230.0,0.0,1.3,54.6,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q018web.jpg,BEVERAGES
Q018,"Fruit jce drnk conc, grapefruit",,88.0,49.0,0.1,0.2,11.6,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q029web.jpg,BEVERAGES
Q018,"Fruit jce drnk conc, grapefruit",,44.0,230.0,0.0,1.3,54.6,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q018web.jpg,BEVERAGES
Q019,"Fruit jce drnk conc, guyabano",,72.9,109.0,0.3,0.3,26.3,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q019web.jpg,BEVERAGES
Q019,"Fruit jce drnk conc, guyabano",,87.9,49.0,0.1,0.2,11.8,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q030web.jpg,BEVERAGES
Q019,"Fruit jce drnk conc, guyabano",,72.9,109.0,0.3,0.3,26.3,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q019web.jpg,BEVERAGES
Q020,"Fruit jce drnk conc, mango",,81.3,75.0,0.2,0.2,18.2,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q020web.jpg,BEVERAGES
Q020,"Fruit jce drnk conc, mango",,88.5,47.0,0.1,0.2,11.2,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q031web.jpg,BEVERAGES
Q020,"Fruit jce drnk conc, mango",,81.3,75.0,0.2,0.2,18.2,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q020web.jpg,BEVERAGES
Q021,"Fruit jce drnk conc, orange",,39.6,244.0,0.0,0.7,59.5,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q0213.png,BEVERAGES
Q021,"Fruit jce drnk conc, orange",,89.4,43.0,0.2,0.2,10.1,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q032.png,BEVERAGES
Q021,"Fruit jce drnk conc, orange",,39.6,244.0,0.0,0.7,59.5,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q0213.png,BEVERAGES
Q022,"Fruit jce drnk, apple, ttb",,87.6,50.0,0.1,0.2,12.0,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q022web.jpg,BEVERAGES
Q022,"Fruit jce drnk, apple, ttb",,87.8,49.0,0.1,0.2,11.8,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q033web.jpg,BEVERAGES
Q022,"Fruit jce drnk, apple, ttb",,87.6,50.0,0.1,0.2,12.0,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q022web.jpg,BEVERAGES
Q044,"Juice, calamansi (nectar)",,63.0,150.0,0.1,0.4,36.4,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q044.png,BEVERAGES
Q045,"Juice, mango",,86.6,56.0,0.4,0.7,12.1,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q045.png,BEVERAGES
Q046,"Juice, orange, unsweetn, cnd",,88.5,46.0,0.7,0.3,10.2,0.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q046.png,BEVERAGES
Q047,"Juice, pineapple & grapefruit, cnd",,84.8,63.0,1.2,0.5,13.4,0.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q047.png,BEVERAGES
Q048,"Juice, pineapple, cnd",,84.4,62.0,0.0,0.1,15.3,0.2,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q0481.png,BEVERAGES
Q049,"Juice, sugarcane","Katas, tubo",87.4,50.0,0.1,0.2,11.9,0.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q049.png,BEVERAGES
Q050,"Juice, tomato, cnd",,93.1,25.0,0.8,0.2,4.9,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q050web.jpg,BEVERAGES
Q051,"Lemon tea drink, ttb",,87.8,51.0,0.0,0.3,12.0,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q051.png,BEVERAGES
Q052,Sago in light syrup,Sago palamig,83.3,73.0,0.0,1.2,15.5,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q052web.jpg,BEVERAGES
Q053,"Softdrink, cola",,90.0,41.0,0.0,0.1,9.9,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q053.png,BEVERAGES
Q054,"Softdrink, orange flvr",,88.4,46.0,0.0,0.0,11.6,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q054web.jpg,BEVERAGES
Q055,"Soy drink, pwdr, plain",,1.5,449.0,21.8,13.7,59.6,3.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q055.png,BEVERAGES
Q056,"Soy drnk, pwdr, corn flvr",,2.0,448.0,19.4,13.6,62.0,3.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa78.jpg,BEVERAGES
Q057,"Soy drnk, pwdr, pandan flvr",,1.6,414.0,18.3,6.5,70.6,3.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa79.jpg,BEVERAGES
Q058,"Soybean milk drink, choc-flvr",,81.0,76.0,2.2,0.3,16.1,0.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q058web.jpg,BEVERAGES
Q059,Soybean milk drnk,,87.9,51.0,2.6,0.8,8.3,0.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q059web.jpg,BEVERAGES
Q060,"Tea lvs, dried","Tsaa dahon, tuyo",7.4,357.0,21.7,1.0,65.3,4.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa80.jpg,BEVERAGES
Q061,Young coconut (shredded) drnk,Buko palamig,90.3,39.0,0.2,0.2,9.0,0.3,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q0611.png,BEVERAGES
Q062,"Tea, prep w/ water, no sugar",,99.7,1.0,1.0,0.0,0.2,0.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/Q0601.png,BEVERAGES
R001,Cheese pimiento sandwich,,41.5,268.0,9.6,8.0,39.3,1.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/R001web.jpg,MAIN DISHES
R002,Cheese sandwich,,29.9,302.0,11.2,6.2,50.3,2.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/R002web.jpg,MAIN DISHES
R003,Cheeseburger sandwich,,47.5,250.0,11.2,9.5,30.0,1.8,https://i.fnri.dost.gov.ph/assets/images/fct_pics/R002web.jpg,MAIN DISHES
R004,"Steamed bun, mung bean filling","Siopao, munggo",33.6,279.0,6.7,2.9,56.4,0.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa83.jpg,MAIN DISHES
R005,"Steamed bun, pork filling","Siopao, baboy",39.2,294.0,9.2,11.2,39.0,1.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/R005web.jpg,MAIN DISHES
R006,Glutinous rice w/ mung bean & cocomilk,Ginataang munggo,70.8,130.0,1.8,3.0,24.0,0.4,https://i.fnri.dost.gov.ph/assets/images/fct_pics/R006web.jpg,MAIN DISHES
R007,Hamburger sandwich w/ coleslaw,,46.9,246.0,12.1,8.4,30.5,2.1,https://i.fnri.dost.gov.ph/assets/images/fct_pics/R007web.jpg,MAIN DISHES
R008,"Hamburger sandwich, reg",,44.3,265.0,14.0,9.9,30.1,1.9,https://i.fnri.dost.gov.ph/assets/images/fct_pics/R008web.jpg,MAIN DISHES
R009,Meat pie,Empanada,21.2,435.0,11.9,24.8,41.1,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/R009web.jpg,MAIN DISHES
R010,Meat roll,Mechado roll,33.2,313.0,10.4,10.4,44.4,1.6,https://i.fnri.dost.gov.ph/assets/images/fct_pics/aaaaa84.jpg,MAIN DISHES
R011,Rice gruel w/ chicken,Arroz caldo,83.8,63.0,2.0,0.4,12.8,1.0,https://i.fnri.dost.gov.ph/assets/images/fct_pics/R011web.jpg,MAIN DISHES
